OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
Mthfs,107885,PROTEIN_CODING
Pom121,107939,PROTEIN_CODING
Pacs1,107975,PROTEIN_CODING
Gtpbp6,107999,PROTEIN_CODING
Ap4e1,108011,PROTEIN_CODING
Ap1s2,108012,PROTEIN_CODING
Srsf9,108014,PROTEIN_CODING
Fxyd4,108017,PROTEIN_CODING
Eif2b3,108067,PROTEIN_CODING
Skic2,108077,PROTEIN_CODING
Pip4k2b,108083,PROTEIN_CODING
Rnf144a,108089,PROTEIN_CODING
Slco1a5,108096,PROTEIN_CODING
Med21,108098,PROTEIN_CODING
B3gnt5,108105,PROTEIN_CODING
Eif4ebp3,108112,PROTEIN_CODING
Slc22a7,108114,PROTEIN_CODING
Slco4a1,108115,PROTEIN_CODING
Slco3a1,108116,PROTEIN_CODING
Napg,108123,PROTEIN_CODING
Taf9,108143,PROTEIN_CODING
Atic,108147,PROTEIN_CODING
Galnt7,108150,PROTEIN_CODING
Adamts6,108154,PROTEIN_CODING
Ubxn8,108159,PROTEIN_CODING
Fam50a,108160,PROTEIN_CODING
Fam50b,108161,PROTEIN_CODING
Mat2b,108645,PROTEIN_CODING
Slc35b3,108652,PROTEIN_CODING
Rimklb,108653,PROTEIN_CODING
Fam210a,108654,PROTEIN_CODING
Rnpepl1,108657,PROTEIN_CODING
Rnf187,108660,PROTEIN_CODING
Atp6v1h,108664,PROTEIN_CODING
Epsti1,108670,PROTEIN_CODING
Dnajc9,108671,PROTEIN_CODING
Zdhhc15,108672,PROTEIN_CODING
Ccdc86,108673,PROTEIN_CODING
Gpt2,108682,PROTEIN_CODING
Edem2,108687,PROTEIN_CODING
Stn1,108689,PROTEIN_CODING
Pttg1ip,108705,PROTEIN_CODING
Slx9,108707,PROTEIN_CODING
Sft2d2,108735,PROTEIN_CODING
Lyrm2,108755,PROTEIN_CODING
Galnt16,108760,PROTEIN_CODING
Pnrc1,108767,PROTEIN_CODING
Mex3b,108797,PROTEIN_CODING
Ston2,108800,PROTEIN_CODING
Calr4,108802,PROTEIN_CODING
Flacc1,108812,PROTEIN_CODING
Tmem74b,108832,PROTEIN_CODING
Ibtk,108837,PROTEIN_CODING
Rdh13,108841,PROTEIN_CODING
Ankhd1,108857,PROTEIN_CODING
Aif1l,108897,PROTEIN_CODING
Zfta,108899,PROTEIN_CODING
Fam72a,108900,PROTEIN_CODING
B4gat1,108902,PROTEIN_CODING
Tbcd,108903,PROTEIN_CODING
Nusap1,108907,PROTEIN_CODING
Aida,108909,PROTEIN_CODING
Rcc2,108911,PROTEIN_CODING
Cdca2,108912,PROTEIN_CODING
Lhfpl6,108927,PROTEIN_CODING
Smim13,108934,PROTEIN_CODING
Rnf169,108937,PROTEIN_CODING
Trmt10a,108943,PROTEIN_CODING
Zzz3,108946,PROTEIN_CODING
Ppp1r15b,108954,PROTEIN_CODING
Miga2,108958,PROTEIN_CODING
Tpr,108989,PROTEIN_CODING
Tbc1d10c,108995,PROTEIN_CODING
Nabp1,109019,PROTEIN_CODING
Cavin3,109042,PROTEIN_CODING
Inka2,109050,PROTEIN_CODING
Pfdn4,109054,PROTEIN_CODING
Dnaaf2,109065,PROTEIN_CODING
Exosc4,109075,PROTEIN_CODING
Ints5,109077,PROTEIN_CODING
Sephs1,109079,PROTEIN_CODING
Fbxw17,109082,PROTEIN_CODING
Rars2,109093,PROTEIN_CODING
Rbm15b,109095,PROTEIN_CODING
Slc30a9,109108,PROTEIN_CODING
Supt3,109115,PROTEIN_CODING
Mmadhc,109129,PROTEIN_CODING
Mmaa,109136,PROTEIN_CODING
Gins4,109145,PROTEIN_CODING
Chd9,109151,PROTEIN_CODING
Mlec,109154,PROTEIN_CODING
Ube2q2,109161,PROTEIN_CODING
Atl3,109168,PROTEIN_CODING
Igip,109169,PROTEIN_CODING
Trip11,109181,PROTEIN_CODING
Sobp,109205,PROTEIN_CODING
Pimreg,109212,PROTEIN_CODING
Rarres1,109222,PROTEIN_CODING
Ms4a7,109225,PROTEIN_CODING
Fam118b,109229,PROTEIN_CODING
Sccpdh,109232,PROTEIN_CODING
Mbd5,109241,PROTEIN_CODING
Kif24,109242,PROTEIN_CODING
Lrrc39,109245,PROTEIN_CODING
Tspan9,109246,PROTEIN_CODING
Adtrp,109254,PROTEIN_CODING
Rlf,109263,PROTEIN_CODING
Me3,109264,PROTEIN_CODING
Ssc4d,109267,PROTEIN_CODING
Prr5,109270,PROTEIN_CODING
Mybpc1,109272,PROTEIN_CODING
Actr5,109275,PROTEIN_CODING
R3hdm4,109284,PROTEIN_CODING
Tmem250,109299,PROTEIN_CODING
C1qtnf7,109323,PROTEIN_CODING
Cdcp1,109332,PROTEIN_CODING
Slc5a10,109342,PROTEIN_CODING
Ankrd39,109346,PROTEIN_CODING
Fam163b,109349,PROTEIN_CODING
Abraxas2,109359,PROTEIN_CODING
Es6,109581,PROTEIN_CODING
Esa4,109608,PROTEIN_CODING
Pepb,109628,PROTEIN_CODING
Upk1a,109637,PROTEIN_CODING
Acy1,109652,PROTEIN_CODING
Txlna,109658,PROTEIN_CODING
Ctrl,109660,PROTEIN_CODING
Ampd2,109674,PROTEIN_CODING
Hyal3,109685,PROTEIN_CODING
H1,109740,PROTEIN_CODING
H7,109742,PROTEIN_CODING
H8,109756,PROTEIN_CODING
Pgm3,109785,PROTEIN_CODING
H16,109805,PROTEIN_CODING
H18,109806,PROTEIN_CODING
C7,109828,PROTEIN_CODING
H25,109832,PROTEIN_CODING
H30,109833,PROTEIN_CODING
H43,109837,PROTEIN_CODING
Cbr3,109857,PROTEIN_CODING
Tcd3,109870,PROTEIN_CODING
Zfp91,109910,PROTEIN_CODING
Zbtb25,109929,PROTEIN_CODING
Abr,109934,PROTEIN_CODING
Art4,109978,PROTEIN_CODING
Art3,109979,PROTEIN_CODING
Tpgs1,110012,PROTEIN_CODING
Kif22,110033,PROTEIN_CODING
Syt17,110058,PROTEIN_CODING
Pygb,110078,PROTEIN_CODING
Dnah12,110083,PROTEIN_CODING
Dnah1,110084,PROTEIN_CODING
Phka2,110094,PROTEIN_CODING
Slc35b1,110172,PROTEIN_CODING
Manba,110173,PROTEIN_CODING
Scgb2b26,110187,PROTEIN_CODING
Cox6b1,110323,PROTEIN_CODING
Pp2d1,110332,PROTEIN_CODING
Sec13,110379,PROTEIN_CODING
Shroom2,110380,PROTEIN_CODING
C8b,110382,PROTEIN_CODING
Pde4c,110385,PROTEIN_CODING
Pigh,110417,PROTEIN_CODING
H3b,110421,PROTEIN_CODING
Acat2,110460,PROTEIN_CODING
Or5w22,110511,PROTEIN_CODING
Hivep1,110521,PROTEIN_CODING
Dgkq,110524,PROTEIN_CODING
Hdlbp,110611,PROTEIN_CODING
Ihpd,110615,PROTEIN_CODING
Prps2,110639,PROTEIN_CODING
TelXqYq1,110677,PROTEIN_CODING
Aldh7a1,110695,PROTEIN_CODING
Chaf1b,110749,PROTEIN_CODING
Adam33,110751,PROTEIN_CODING
Pwp2,110816,PROTEIN_CODING
Etfa,110842,PROTEIN_CODING
Ptpa,110854,PROTEIN_CODING
Cds2,110911,PROTEIN_CODING
Hspa13,110920,PROTEIN_CODING
Hlcs,110948,PROTEIN_CODING
D17H6S56E-5,110956,PROTEIN_CODING
M1ap,110958,PROTEIN_CODING
Tars1,110960,PROTEIN_CODING
Mbd6,110962,PROTEIN_CODING
Pecr,111175,PROTEIN_CODING
Hmga1b,111241,PROTEIN_CODING
Dxo,112403,PROTEIN_CODING
Tas2r116,112408,PROTEIN_CODING
Zfp607b,112415,PROTEIN_CODING
Ugt2b37,112417,PROTEIN_CODING
1700102P08Rik,112418,PROTEIN_CODING
Ifit1bl2,112419,PROTEIN_CODING
Zfp979,112422,PROTEIN_CODING
Vmn1r47,113846,PROTEIN_CODING
Vmn1r43,113847,PROTEIN_CODING
Vmn1r42,113848,PROTEIN_CODING
Vmn1r50,113852,PROTEIN_CODING
Vmn1r53,113853,PROTEIN_CODING
Vmn1r44,113854,PROTEIN_CODING
Acaa1a,113868,PROTEIN_CODING
Laptm4b,114128,PROTEIN_CODING
Atp6v0b,114143,PROTEIN_CODING
Prss1,114228,PROTEIN_CODING
Apoc4,11425,PROTEIN_CODING
Dok4,114255,PROTEIN_CODING
Palmd,114301,PROTEIN_CODING
Slc28a3,114304,PROTEIN_CODING
Zbtb21,114565,PROTEIN_CODING
Krt82,114566,PROTEIN_CODING
Crip3,114570,PROTEIN_CODING
Ehbp1l1,114601,PROTEIN_CODING
Zmynd10,114602,PROTEIN_CODING
Prdm15,114604,PROTEIN_CODING
Elac1,114615,PROTEIN_CODING
Rpl31,114641,PROTEIN_CODING
Oas1c,114643,PROTEIN_CODING
Slc13a3,114644,PROTEIN_CODING
Ly6g5c,114652,PROTEIN_CODING
Ly6g6d,114654,PROTEIN_CODING
Prss28,114661,PROTEIN_CODING
Impa2,114663,PROTEIN_CODING
Hsd17b11,114664,PROTEIN_CODING
Gtf2ird2,114674,PROTEIN_CODING
Selenom,114679,PROTEIN_CODING
Actl7a,11470,PROTEIN_CODING
Actl7b,11471,PROTEIN_CODING
Ferd3l,114712,PROTEIN_CODING
Rasa2,114713,PROTEIN_CODING
Rad51c,114714,PROTEIN_CODING
Supt16,114741,PROTEIN_CODING
Plpbp,114863,PROTEIN_CODING
Psg29,114872,PROTEIN_CODING
Dscaml1,114873,PROTEIN_CODING
Ddhd1,114874,PROTEIN_CODING
Adam11,11488,PROTEIN_CODING
Dcun1d1,114893,PROTEIN_CODING
Afg3l1,114896,PROTEIN_CODING
Adam4,11498,PROTEIN_CODING
Adam5,11499,PROTEIN_CODING
Adam7,11500,PROTEIN_CODING
Gpr182,11536,PROTEIN_CODING
Adprh,11544,PROTEIN_CODING
Adss2,11566,PROTEIN_CODING
Crybg1,11630,PROTEIN_CODING
Ak4,11639,PROTEIN_CODING
Akap3,11642,PROTEIN_CODING
Pcdha1,116731,PROTEIN_CODING
Tsga13,116732,PROTEIN_CODING
Vps4a,116733,PROTEIN_CODING
Defb6,116746,PROTEIN_CODING
Rmcs2,116747,PROTEIN_CODING
Lsm10,116748,PROTEIN_CODING
Il22b,116849,PROTEIN_CODING
Akr1c20,116852,PROTEIN_CODING
Serpinb7,116872,PROTEIN_CODING
Calcb,116903,PROTEIN_CODING
Alpk3,116904,PROTEIN_CODING
Dph1,116905,PROTEIN_CODING
Tpbpb,116913,PROTEIN_CODING
Tgs1,116940,PROTEIN_CODING
Tlcd3a,116972,PROTEIN_CODING
Or5d47,117005,PROTEIN_CODING
Pop5,117109,PROTEIN_CODING
Ube3b,117146,PROTEIN_CODING
Acsm1,117147,PROTEIN_CODING
Necab2,117148,PROTEIN_CODING
Pip4k2c,117150,PROTEIN_CODING
Ttyh2,117160,PROTEIN_CODING
1110038F14Rik,117171,PROTEIN_CODING
Krtap13-20,117172,PROTEIN_CODING
Bloc1s4,117197,PROTEIN_CODING
Anxa11,11744,PROTEIN_CODING
Anxa8,11752,PROTEIN_CODING
A1bg,117586,PROTEIN_CODING
Asb7,117589,PROTEIN_CODING
Asb10,117590,PROTEIN_CODING
B3galt6,117592,PROTEIN_CODING
Helb,117599,PROTEIN_CODING
Srgap1,117600,PROTEIN_CODING
Ap1g2,11766,PROTEIN_CODING
Ap3s1,11777,PROTEIN_CODING
Ap3s2,11778,PROTEIN_CODING
Ap4m1,11781,PROTEIN_CODING
Ap4s1,11782,PROTEIN_CODING
Api5,11800,PROTEIN_CODING
Aqr,11834,PROTEIN_CODING
Arf2,11841,PROTEIN_CODING
Arf3,11842,PROTEIN_CODING
Arf5,11844,PROTEIN_CODING
Synpo2,118449,PROTEIN_CODING
Mrps2,118451,PROTEIN_CODING
Baalc,118452,PROTEIN_CODING
Arhgap6,11856,PROTEIN_CODING
Arl4a,11861,PROTEIN_CODING
Arpc1b,11867,PROTEIN_CODING
Art5,11875,PROTEIN_CODING
Astn1,11899,PROTEIN_CODING
Atp1b3,11933,PROTEIN_CODING
Atp5f1c,11949,PROTEIN_CODING
Atp5pb,11950,PROTEIN_CODING
Atp5mc1,11951,PROTEIN_CODING
Atp5me,11958,PROTEIN_CODING
Atp6v0d1,11972,PROTEIN_CODING
Atp6v0e,11974,PROTEIN_CODING
Atp9a,11981,PROTEIN_CODING
Slc7a3,11989,PROTEIN_CODING
Auh,11992,PROTEIN_CODING
Aup1,11993,PROTEIN_CODING
Cep131,12009,PROTEIN_CODING
Baat,12012,PROTEIN_CODING
Bcap29,12033,PROTEIN_CODING
Bckdha,12039,PROTEIN_CODING
Bckdhb,12040,PROTEIN_CODING
Bcl2a1b,12045,PROTEIN_CODING
Bcl2a1d,12047,PROTEIN_CODING
Bcl7b,12054,PROTEIN_CODING
Bcl7c,12055,PROTEIN_CODING
Bet1,12068,PROTEIN_CODING
Bex2,12069,PROTEIN_CODING
Bex3,12070,PROTEIN_CODING
Mrps6,121022,PROTEIN_CODING
Bicd1,12121,PROTEIN_CODING
Bnip2,12175,PROTEIN_CODING
Bpgm,12183,PROTEIN_CODING
Chic1,12212,PROTEIN_CODING
Gm57848,122152371,PROTEIN_CODING
Commd3,12238,PROTEIN_CODING
C1qc,12262,PROTEIN_CODING
C9,12279,PROTEIN_CODING
Cab39,12283,PROTEIN_CODING
Calu,12321,PROTEIN_CODING
Capn7,12339,PROTEIN_CODING
Capza3,12344,PROTEIN_CODING
Car11,12348,PROTEIN_CODING
Car7,12354,PROTEIN_CODING
Ccnf,12449,PROTEIN_CODING
Ccni,12453,PROTEIN_CODING
Ccnk,12454,PROTEIN_CODING
Cct6a,12466,PROTEIN_CODING
Cct6b,12467,PROTEIN_CODING
Cd33,12489,PROTEIN_CODING
Entpd6,12497,PROTEIN_CODING
Entpd5,12499,PROTEIN_CODING
Cdh9,12565,PROTEIN_CODING
Cdr2,12585,PROTEIN_CODING
Cebpz,12607,PROTEIN_CODING
Cetn3,12626,PROTEIN_CODING
Cfi,12630,PROTEIN_CODING
Chm,12662,PROTEIN_CODING
Chml,12663,PROTEIN_CODING
Clns1a,12729,PROTEIN_CODING
Clk4,12750,PROTEIN_CODING
Ccr1l1,12770,PROTEIN_CODING
Cnih1,12793,PROTEIN_CODING
Cnih2,12794,PROTEIN_CODING
Cox17,12856,PROTEIN_CODING
Cox6a1,12861,PROTEIN_CODING
Cox6c,12864,PROTEIN_CODING
Cox7a2,12866,PROTEIN_CODING
Cox7c,12867,PROTEIN_CODING
Cox8a,12868,PROTEIN_CODING
Cox8b,12869,PROTEIN_CODING
Cpd,12874,PROTEIN_CODING
Cpne6,12891,PROTEIN_CODING
Crcp,12909,PROTEIN_CODING
Pcdha6,12937,PROTEIN_CODING
Pcdha7,12939,PROTEIN_CODING
Pcdha5,12941,PROTEIN_CODING
Pcdha11,12942,PROTEIN_CODING
Pcdha10,12943,PROTEIN_CODING
Cryba2,12958,PROTEIN_CODING
Cryba4,12959,PROTEIN_CODING
Crybb3,12962,PROTEIN_CODING
Csn1s2b,12992,PROTEIN_CODING
Csn1s2a,12993,PROTEIN_CODING
Csn3,12994,PROTEIN_CODING
Cst9,13013,PROTEIN_CODING
Ctla2b,13025,PROTEIN_CODING
Ctsw,13041,PROTEIN_CODING
Cyp2a12,13085,PROTEIN_CODING
Cyp2b13,13089,PROTEIN_CODING
Cyp2b19,13090,PROTEIN_CODING
Cyp2c37,13096,PROTEIN_CODING
Cyp2c38,13097,PROTEIN_CODING
Cyp2c39,13098,PROTEIN_CODING
Cyp2c40,13099,PROTEIN_CODING
Cyp2d10,13101,PROTEIN_CODING
Cyp2g1,13108,PROTEIN_CODING
Cyp2j5,13109,PROTEIN_CODING
Cyp2j6,13110,PROTEIN_CODING
Cyp3a16,13114,PROTEIN_CODING
Cyp4a12b,13118,PROTEIN_CODING
Cd55b,13137,PROTEIN_CODING
Dbil5,13168,PROTEIN_CODING
Pcbd1,13180,PROTEIN_CODING
Dcpp1,13184,PROTEIN_CODING
Vps26c,13185,PROTEIN_CODING
Ddn,13199,PROTEIN_CODING
Ddost,13200,PROTEIN_CODING
Defa29,13218,PROTEIN_CODING
Defa-rs2,13222,PROTEIN_CODING
Defa25,13236,PROTEIN_CODING
Defa3,13237,PROTEIN_CODING
Defa5,13239,PROTEIN_CODING
Defa6,13240,PROTEIN_CODING
Dgcr6,13353,PROTEIN_CODING
Slc25a1,13358,PROTEIN_CODING
Mpp3,13384,PROTEIN_CODING
Dmwd,13401,PROTEIN_CODING
Dnpep,13437,PROTEIN_CODING
Reep5,13476,PROTEIN_CODING
Dpep1,13479,PROTEIN_CODING
Dpm1,13480,PROTEIN_CODING
Dpm2,13481,PROTEIN_CODING
Dr1,13486,PROTEIN_CODING
Drg1,13494,PROTEIN_CODING
Drg2,13495,PROTEIN_CODING
Drp2,13497,PROTEIN_CODING
Adam18,13524,PROTEIN_CODING
Adam26a,13525,PROTEIN_CODING
Adam24,13526,PROTEIN_CODING
Usp17la,13531,PROTEIN_CODING
Usp17lc,13532,PROTEIN_CODING
Ear1,13586,PROTEIN_CODING
Ear2,13587,PROTEIN_CODING
Efs,13644,PROTEIN_CODING
Klk1b22,13646,PROTEIN_CODING
Egfbp2,13647,PROTEIN_CODING
Klk1b9,13648,PROTEIN_CODING
Eif2b4,13667,PROTEIN_CODING
Ddx19a,13680,PROTEIN_CODING
Cela2a,13706,PROTEIN_CODING
Ell,13716,PROTEIN_CODING
Emp1,13730,PROTEIN_CODING
Emp3,13732,PROTEIN_CODING
Epb41l4a,13824,PROTEIN_CODING
Epc1,13831,PROTEIN_CODING
Epn1,13854,PROTEIN_CODING
Ces3b,13909,PROTEIN_CODING
Amz2,13929,PROTEIN_CODING
Gnb1l,13972,PROTEIN_CODING
Fgd6,13998,PROTEIN_CODING
Chchd2,14004,PROTEIN_CODING
Evi5,14020,PROTEIN_CODING
Evpl,14027,PROTEIN_CODING
Wfdc18,14038,PROTEIN_CODING
Strc,140476,PROTEIN_CODING
Man2a2,140481,PROTEIN_CODING
Zfp358,140482,PROTEIN_CODING
Hnmt,140483,PROTEIN_CODING
Cd300c2,140497,PROTEIN_CODING
Ube2j2,140499,PROTEIN_CODING
Acap3,140500,PROTEIN_CODING
Eya4,14051,PROTEIN_CODING
Eri3,140546,PROTEIN_CODING
Plxnb3,140571,PROTEIN_CODING
Ankrd6,140577,PROTEIN_CODING
Elmo2,140579,PROTEIN_CODING
F13b,14060,PROTEIN_CODING
Ubox5,140629,PROTEIN_CODING
Ube4a,140630,PROTEIN_CODING
F8a,14070,PROTEIN_CODING
Emid1,140703,PROTEIN_CODING
Col26a1,140709,PROTEIN_CODING
Caskin2,140721,PROTEIN_CODING
Cacng5,140723,PROTEIN_CODING
Sec63,140740,PROTEIN_CODING
Gpr6,140741,PROTEIN_CODING
Rem2,140743,PROTEIN_CODING
Tmprss3,140765,PROTEIN_CODING
Bmp2k,140780,PROTEIN_CODING
Colec12,140792,PROTEIN_CODING
Ttbk2,140810,PROTEIN_CODING
Lnx2,140887,PROTEIN_CODING
Caln1,140904,PROTEIN_CODING
Dclre1b,140917,PROTEIN_CODING
Slc7a12,140918,PROTEIN_CODING
Fbrs,14123,PROTEIN_CODING
Fdx1,14148,PROTEIN_CODING
Fdxr,14149,PROTEIN_CODING
Fem1b,14155,PROTEIN_CODING
Fgf11,14166,PROTEIN_CODING
Fhl3,14201,PROTEIN_CODING
Fhl4,14202,PROTEIN_CODING
Ppm1g,14208,PROTEIN_CODING
Smc2,14211,PROTEIN_CODING
Fkbp2,14227,PROTEIN_CODING
Fkbp7,14231,PROTEIN_CODING
Foxn2,14236,PROTEIN_CODING
Foxd4,14237,PROTEIN_CODING
Foxs1,14239,PROTEIN_CODING
Foxb2,14240,PROTEIN_CODING
Zcchc14,142682,PROTEIN_CODING
Asb14,142687,PROTEIN_CODING
Asb13,142688,PROTEIN_CODING
Fnbp1,14269,PROTEIN_CODING
Fnta,14272,PROTEIN_CODING
Fpr-rs3,14290,PROTEIN_CODING
Fpr-rs4,14291,PROTEIN_CODING
Ftcd,14317,PROTEIN_CODING
Timm10b,14356,PROTEIN_CODING
Ganab,14376,PROTEIN_CODING
G6pd2,14380,PROTEIN_CODING
Gabre,14404,PROTEIN_CODING
Gabrr2,14409,PROTEIN_CODING
Slc6a13,14412,PROTEIN_CODING
Galnt4,14426,PROTEIN_CODING
Nipsnap2,14467,PROTEIN_CODING
Gcsam,14525,PROTEIN_CODING
Gda,14544,PROTEIN_CODING
Gdap1,14545,PROTEIN_CODING
Gdap2,14547,PROTEIN_CODING
Mrps33,14548,PROTEIN_CODING
Arhgdig,14570,PROTEIN_CODING
Gfpt2,14584,PROTEIN_CODING
Gfra4,14588,PROTEIN_CODING
Ggh,14590,PROTEIN_CODING
Gjb5,14622,PROTEIN_CODING
Gykl1,14625,PROTEIN_CODING
Gk2,14626,PROTEIN_CODING
Hagh,14651,PROTEIN_CODING
Glra4,14657,PROTEIN_CODING
Gnl1,14670,PROTEIN_CODING
Gna14,14675,PROTEIN_CODING
Gng10,14700,PROTEIN_CODING
Gng12,14701,PROTEIN_CODING
Gng4,14706,PROTEIN_CODING
Gng5,14707,PROTEIN_CODING
Gng8,14709,PROTEIN_CODING
Gngt2,14710,PROTEIN_CODING
Lilrb4b,14727,PROTEIN_CODING
Gpaa1,14731,PROTEIN_CODING
Gpr12,14738,PROTEIN_CODING
Pigq,14755,PROTEIN_CODING
Gpr19,14760,PROTEIN_CODING
Gpr27,14761,PROTEIN_CODING
Gpr33,14762,PROTEIN_CODING
Grk4,14772,PROTEIN_CODING
Rhpn1,14787,PROTEIN_CODING
Gpr162,14788,PROTEIN_CODING
P3h3,14789,PROTEIN_CODING
Grcc10,14790,PROTEIN_CODING
Emg1,14791,PROTEIN_CODING
Cdca3,14793,PROTEIN_CODING
Gsg1,14840,PROTEIN_CODING
Gspt1,14852,PROTEIN_CODING
Gspt2,14853,PROTEIN_CODING
Gsta2,14858,PROTEIN_CODING
Gstm3,14864,PROTEIN_CODING
Gstm4,14865,PROTEIN_CODING
Gstm5,14866,PROTEIN_CODING
Gstm6,14867,PROTEIN_CODING
Gstt2,14872,PROTEIN_CODING
Gtf2h4,14885,PROTEIN_CODING
Cfap20,14894,PROTEIN_CODING
Trip12,14897,PROTEIN_CODING
Gtpbp1,14904,PROTEIN_CODING
Thumpd3,14911,PROTEIN_CODING
Guk1,14923,PROTEIN_CODING
Gzmd,14941,PROTEIN_CODING
Gzme,14942,PROTEIN_CODING
Gzmg,14944,PROTEIN_CODING
H2-Bl,14963,PROTEIN_CODING
Pfdn6,14976,PROTEIN_CODING
H2-M10.1,14985,PROTEIN_CODING
H2-M2,14990,PROTEIN_CODING
H2-M9,14997,PROTEIN_CODING
H2-DMb1,14999,PROTEIN_CODING
H2-DMb2,15000,PROTEIN_CODING
H2-T1,15023,PROTEIN_CODING
H2-T10,15024,PROTEIN_CODING
H2-T22,15039,PROTEIN_CODING
H2-T24,15042,PROTEIN_CODING
Ifi44l,15061,PROTEIN_CODING
Hars1,15115,PROTEIN_CODING
Hccs,15159,PROTEIN_CODING
Hdgfl1,15192,PROTEIN_CODING
Hdgfl2,15193,PROTEIN_CODING
Hebp1,15199,PROTEIN_CODING
Gml2,15202,PROTEIN_CODING
Hes2,15206,PROTEIN_CODING
Mfsd14a,15247,PROTEIN_CODING
Tfb2m,15278,PROTEIN_CODING
Jpt1,15374,PROTEIN_CODING
Hoxc12,15421,PROTEIN_CODING
Agfg1,15463,PROTEIN_CODING
Rida,15473,PROTEIN_CODING
Hs3st3a1,15478,PROTEIN_CODING
Hsd17b2,15486,PROTEIN_CODING
Hsd3b2,15493,PROTEIN_CODING
Hsd3b3,15494,PROTEIN_CODING
Hsd3b5,15496,PROTEIN_CODING
Dnajb3,15504,PROTEIN_CODING
Idh3g,15929,PROTEIN_CODING
Ier2,15936,PROTEIN_CODING
Ier5,15939,PROTEIN_CODING
Ifi47,15953,PROTEIN_CODING
Ifna11,15964,PROTEIN_CODING
Ifna2,15965,PROTEIN_CODING
Ifna4,15967,PROTEIN_CODING
Ifna5,15968,PROTEIN_CODING
Ifna6,15969,PROTEIN_CODING
Ifna7,15970,PROTEIN_CODING
Ifna9,15972,PROTEIN_CODING
Ifnab,15974,PROTEIN_CODING
Ifrd2,15983,PROTEIN_CODING
Il11ra2,16158,PROTEIN_CODING
Il18rap,16174,PROTEIN_CODING
Cep250,16328,PROTEIN_CODING
Inpp1,16329,PROTEIN_CODING
Ipp,16351,PROTEIN_CODING
Itgb1bp1,16413,PROTEIN_CODING
Itgb2l,16415,PROTEIN_CODING
Itih2,16425,PROTEIN_CODING
Itih3,16426,PROTEIN_CODING
Stt3a,16430,PROTEIN_CODING
Cuzd1,16433,PROTEIN_CODING
Atcay,16467,PROTEIN_CODING
Kcna6,16494,PROTEIN_CODING
Kcna7,16495,PROTEIN_CODING
Kcnab3,16499,PROTEIN_CODING
Kcnh3,16512,PROTEIN_CODING
Kcnk7,16530,PROTEIN_CODING
Kcns1,16538,PROTEIN_CODING
Kcns2,16539,PROTEIN_CODING
Mdfic,16543,PROTEIN_CODING
Kif12,16552,PROTEIN_CODING
Kif13a,16553,PROTEIN_CODING
Kif13b,16554,PROTEIN_CODING
Kif16b,16558,PROTEIN_CODING
Kif21a,16564,PROTEIN_CODING
Kif9,16578,PROTEIN_CODING
Kifc5b,16580,PROTEIN_CODING
Kifc2,16581,PROTEIN_CODING
Klk1b11,16613,PROTEIN_CODING
Klk1b16,16615,PROTEIN_CODING
Klk1b21,16616,PROTEIN_CODING
Klk1b24,16617,PROTEIN_CODING
Klk1b26,16618,PROTEIN_CODING
Klk1b27,16619,PROTEIN_CODING
Klk1b5,16622,PROTEIN_CODING
Klk1b1,16623,PROTEIN_CODING
Klk1b8,16624,PROTEIN_CODING
Serpina3c,16625,PROTEIN_CODING
Klra10,16628,PROTEIN_CODING
Klra12,16630,PROTEIN_CODING
Klra6,16637,PROTEIN_CODING
Klrc2,16642,PROTEIN_CODING
Krt31,16660,PROTEIN_CODING
Krt32,16670,PROTEIN_CODING
Krt33b,16671,PROTEIN_CODING
Krt34,16672,PROTEIN_CODING
Krt36,16673,PROTEIN_CODING
Krt27,16675,PROTEIN_CODING
Krt86,16679,PROTEIN_CODING
Krt84,16680,PROTEIN_CODING
Krtap11-1,16693,PROTEIN_CODING
Krtap12-1,16694,PROTEIN_CODING
Krtap13,16699,PROTEIN_CODING
Krtap6-1,16700,PROTEIN_CODING
Lad1,16763,PROTEIN_CODING
Aff3,16764,PROTEIN_CODING
Dsg4,16769,PROTEIN_CODING
Laptm5,16792,PROTEIN_CODING
Lbx2,16815,PROTEIN_CODING
Lcn3,16820,PROTEIN_CODING
Lcn4,16821,PROTEIN_CODING
Cog1,16834,PROTEIN_CODING
Lgals6,16857,PROTEIN_CODING
Eif2d,16865,PROTEIN_CODING
Phyh,16922,PROTEIN_CODING
Loxl3,16950,PROTEIN_CODING
Lrrc23,16977,PROTEIN_CODING
Lrrfip1,16978,PROTEIN_CODING
Lrrn1,16979,PROTEIN_CODING
Lrrn2,16980,PROTEIN_CODING
Lrrn3,16981,PROTEIN_CODING
Lss,16987,PROTEIN_CODING
Lst1,16988,PROTEIN_CODING
Bbox1,170442,PROTEIN_CODING
Gpha2,170458,PROTEIN_CODING
Stard4,170459,PROTEIN_CODING
Stard5,170460,PROTEIN_CODING
Stard6,170461,PROTEIN_CODING
Recql5,170472,PROTEIN_CODING
Grin3b,170483,PROTEIN_CODING
Cntnap4,170571,PROTEIN_CODING
Snx18,170625,PROTEIN_CODING
Hpcal4,170638,PROTEIN_CODING
Ubn1,170644,PROTEIN_CODING
Tmem37,170706,PROTEIN_CODING
Usp48,170707,PROTEIN_CODING
Ly6f,17071,PROTEIN_CODING
Otud7a,170711,PROTEIN_CODING
